ID Visita;Fecha inicio;Fecha fin;ID Transecto;Transecto;ID Especie;Nombre científico;Total
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;47182;Issoria lathonia (Linnaeus, 1758);5
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;47287;Lycaena phlaeas (Linnaeus, 1760);1
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;47430;Polyommatus escheri (Hübner, 1823);13
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;59978;Aricia montensis Verity, 1928;4
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;64789;Colias crocea (Geoffroy, 1785);6
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;67291;Hyponephele lycaon (Kühn, 1774);41
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;70891;Melitaea parthenoides Keferstein, 1851;4
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;71924;Lycaena alciphron (Rottemburg, 1775);8
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;80528;Polyommatus celina (Austaut, 1879);3
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;84377;Speyeria aglaja (Linnaeus, 1758);6
782;2015-07-15 12:30:00;2015-07-15 13:45:00;16_16;Borreguiles San Juan;87858;Vanessa cardui (Linnaeus, 1758);2
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;33089;Parnassius apollo (Linnaeus, 1758);8
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;47430;Polyommatus escheri (Hübner, 1823);1
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;47431;Pontia daplidice (Linnaeus, 1758);4
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;61941;Brintesia circe (Fabricius, 1775);1
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;64789;Colias crocea (Geoffroy, 1785);12
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;67291;Hyponephele lycaon (Kühn, 1774);9
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;71278;Melanargia lachesis (Hübner, 1790);4
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;71924;Lycaena alciphron (Rottemburg, 1775);2
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;77848;Fabriciana niobe (Linnaeus, 1758);9
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;81689;Satyrus actaea (Esper, 1781);2
783;2015-07-16 11:45:00;2015-07-16 12:45:00;16_14;Laguna Seca;87249;Plebejus idas (Linnaeus, 1760);13
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;1875;Lycaenidae;3
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;12299;Pyrgus;1
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;12683;Gonepteryx;2
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;47182;Issoria lathonia (Linnaeus, 1758);3
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;47287;Lycaena phlaeas (Linnaeus, 1760);2
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;47431;Pontia daplidice (Linnaeus, 1758);3
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;61941;Brintesia circe (Fabricius, 1775);4
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;64789;Colias crocea (Geoffroy, 1785);6
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;67291;Hyponephele lycaon (Kühn, 1774);32
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;69103;Lasiommata megera (Linnaeus, 1767);3
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;71278;Melanargia lachesis (Hübner, 1790);38
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;72015;Lysandra albicans (Gerhard, 1851);4
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;77847;Fabriciana adippe ([Denis & Schiffermüller], 1775);14
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;77848;Fabriciana niobe (Linnaeus, 1758);3
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;80528;Polyommatus celina (Austaut, 1879);1
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;81661;Satyrium spini ([Denis & Schiffermüller], 1775);1
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;81689;Satyrus actaea (Esper, 1781);2
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;84021;Pieris rapae (Linnaeus, 1758);3
784;2015-07-20 10:30:00;2015-07-20 12:15:00;16_21;Matas Verdes;87323;Plebejus argus (Linnaeus, 1758);19
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;12626;Argynnis;1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;46651;Polyommatus nivescens (Keferstein, 1851);3
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;47287;Lycaena phlaeas (Linnaeus, 1760);7
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;47430;Polyommatus escheri (Hübner, 1823);3
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;47431;Pontia daplidice (Linnaeus, 1758);1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;59977;Aricia cramera (Eschscholtz, 1821);11
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;61941;Brintesia circe (Fabricius, 1775);8
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;64789;Colias crocea (Geoffroy, 1785);4
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;67056;Hipparchia fidia (Linnaeus, 1767);1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;67058;Hipparchia hermione (Linnaeus, 1764);14
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;67291;Hyponephele lycaon (Kühn, 1774);43
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;69103;Lasiommata megera (Linnaeus, 1767);1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;71278;Melanargia lachesis (Hübner, 1790);43
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;71924;Lycaena alciphron (Rottemburg, 1775);8
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;80607;Polygonia c-album (Linnaeus, 1758);1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;81689;Satyrus actaea (Esper, 1781);2
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;82903;Pararge aegeria (Linnaeus, 1758);1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;84021;Pieris rapae (Linnaeus, 1758);1
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;84033;Pieris napi (Linnaeus, 1758);8
785;2015-07-21 10:35:00;2015-07-21 12:45:00;16_23;Robledal de Dilar;90470;Thymelicus sylvestris (Poda, 1761);1
786;2015-07-22 12:00:00;2015-07-22 12:50:00;16_15;Altas cumbres;12626;Argynnis;1
786;2015-07-22 12:00:00;2015-07-22 12:50:00;16_15;Altas cumbres;46344;Erebia hispania Butler, 1868;2
786;2015-07-22 12:00:00;2015-07-22 12:50:00;16_15;Altas cumbres;57797;Aglais urticae (Linnaeus, 1758);12
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;12291;Carcharodus;1
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);10
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;64681;Coenonympha dorus (Esper, 1782);24
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);3
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);14
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;67061;Hipparchia statilinus (Hufnagel, 1766);13
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;67291;Hyponephele lycaon (Kühn, 1774);5
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;69103;Lasiommata megera (Linnaeus, 1767);2
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;69732;Iphiclides feisthamelii (Duponchel, 1832);2
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);3
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);5
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);10
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;81971;Pyronia tithonus (Linnaeus, 1771);2
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;82903;Pararge aegeria (Linnaeus, 1758);1
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;87323;Plebejus argus (Linnaeus, 1758);2
787;2015-07-23 09:50:00;2015-07-23 11:50:00;16_20;Purche;90470;Thymelicus sylvestris (Poda, 1761);1
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;12626;Argynnis;4
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;33089;Parnassius apollo (Linnaeus, 1758);7
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;46344;Erebia hispania Butler, 1868;6
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;47116;Hesperia comma (Linnaeus, 1758);2
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;47287;Lycaena phlaeas (Linnaeus, 1760);3
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;47431;Pontia daplidice (Linnaeus, 1758);2
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;64789;Colias crocea (Geoffroy, 1785);9
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;67058;Hipparchia hermione (Linnaeus, 1764);3
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;67061;Hipparchia statilinus (Hufnagel, 1766);6
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;67291;Hyponephele lycaon (Kühn, 1774);96
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;69103;Lasiommata megera (Linnaeus, 1767);6
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;71278;Melanargia lachesis (Hübner, 1790);6
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;71924;Lycaena alciphron (Rottemburg, 1775);5
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;81689;Satyrus actaea (Esper, 1781);21
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;84021;Pieris rapae (Linnaeus, 1758);6
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;87249;Plebejus idas (Linnaeus, 1760);6
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;87323;Plebejus argus (Linnaeus, 1758);4
788;2015-07-24 09:40:00;2015-07-24 11:56:00;16_24;Campos de Otero;87858;Vanessa cardui (Linnaeus, 1758);2
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;12626;Argynnis;2
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;47116;Hesperia comma (Linnaeus, 1758);2
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;47431;Pontia daplidice (Linnaeus, 1758);1
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;64681;Coenonympha dorus (Esper, 1782);10
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;67058;Hipparchia hermione (Linnaeus, 1764);6
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;69103;Lasiommata megera (Linnaeus, 1767);6
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;70895;Melitaea trivia ([Denis & Schiffermüller], 1775);9
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;71924;Lycaena alciphron (Rottemburg, 1775);5
789;2015-07-28 11:00:00;2015-07-28 12:35:00;16_17;Loma de Papeles Alto;81689;Satyrus actaea (Esper, 1781);110
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;47287;Lycaena phlaeas (Linnaeus, 1760);1
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;67058;Hipparchia hermione (Linnaeus, 1764);3
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;67291;Hyponephele lycaon (Kühn, 1774);2
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;69103;Lasiommata megera (Linnaeus, 1767);1
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;69732;Iphiclides feisthamelii (Duponchel, 1832);1
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;70895;Melitaea trivia ([Denis & Schiffermüller], 1775);1
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;71278;Melanargia lachesis (Hübner, 1790);1
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;71924;Lycaena alciphron (Rottemburg, 1775);1
790;2015-07-28 12:40:00;2015-07-28 13:25:00;16_18;Loma de Papeles Bajo;81689;Satyrus actaea (Esper, 1781);15
791;2015-07-29 11:40:00;2015-07-29 12:40:00;16_14;Laguna Seca;47116;Hesperia comma (Linnaeus, 1758);1
791;2015-07-29 11:40:00;2015-07-29 12:40:00;16_14;Laguna Seca;64789;Colias crocea (Geoffroy, 1785);2
791;2015-07-29 11:40:00;2015-07-29 12:40:00;16_14;Laguna Seca;67291;Hyponephele lycaon (Kühn, 1774);6
791;2015-07-29 11:40:00;2015-07-29 12:40:00;16_14;Laguna Seca;81689;Satyrus actaea (Esper, 1781);80
792;2015-08-12 13:30:00;2015-08-12 14:30:00;16_16;Borreguiles San Juan;64789;Colias crocea (Geoffroy, 1785);3
792;2015-08-12 13:30:00;2015-08-12 14:30:00;16_16;Borreguiles San Juan;67291;Hyponephele lycaon (Kühn, 1774);6
792;2015-08-12 13:30:00;2015-08-12 14:30:00;16_16;Borreguiles San Juan;69103;Lasiommata megera (Linnaeus, 1767);1
792;2015-08-12 13:30:00;2015-08-12 14:30:00;16_16;Borreguiles San Juan;81689;Satyrus actaea (Esper, 1781);28
792;2015-08-12 13:30:00;2015-08-12 14:30:00;16_16;Borreguiles San Juan;84377;Speyeria aglaja (Linnaeus, 1758);2
793;2015-08-12 11:00:00;2015-08-12 12:00:00;16_15;Altas cumbres;57797;Aglais urticae (Linnaeus, 1758);8
793;2015-08-12 11:00:00;2015-08-12 12:00:00;16_15;Altas cumbres;81689;Satyrus actaea (Esper, 1781);2
793;2015-08-12 11:00:00;2015-08-12 12:00:00;16_15;Altas cumbres;87858;Vanessa cardui (Linnaeus, 1758);1
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;1868;Hesperiidae;2
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;47431;Pontia daplidice (Linnaeus, 1758);1
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;47471;Spialia sertorius (Hoffmansegg, 1804);2
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;59978;Aricia montensis Verity, 1928;2
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);8
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;64681;Coenonympha dorus (Esper, 1782);2
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);5
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);5
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;67061;Hipparchia statilinus (Hufnagel, 1766);15
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);2
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;74659;Muschampia proto (Ochsenheimer, 1808);2
794;2015-08-13 12:33:00;2015-08-13 13:55:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);1
795;2015-08-18 11:00:00;2015-08-18 12:00:00;16_14;Laguna Seca;81689;Satyrus actaea (Esper, 1781);66
796;2015-08-18 14:40:00;2015-08-18 15:36:00;16_17;Loma de Papeles Alto;47116;Hesperia comma (Linnaeus, 1758);15
796;2015-08-18 14:40:00;2015-08-18 15:36:00;16_17;Loma de Papeles Alto;47426;Papilio machaon Linnaeus, 1758;3
796;2015-08-18 14:40:00;2015-08-18 15:36:00;16_17;Loma de Papeles Alto;59978;Aricia montensis Verity, 1928;1
796;2015-08-18 14:40:00;2015-08-18 15:36:00;16_17;Loma de Papeles Alto;81689;Satyrus actaea (Esper, 1781);17
797;2015-08-18 15:00:00;2015-08-18 16:00:00;16_18;Loma de Papeles Bajo;47116;Hesperia comma (Linnaeus, 1758);1
797;2015-08-18 15:00:00;2015-08-18 16:00:00;16_18;Loma de Papeles Bajo;61941;Brintesia circe (Fabricius, 1775);1
797;2015-08-18 15:00:00;2015-08-18 16:00:00;16_18;Loma de Papeles Bajo;63468;Chazara briseis (Linnaeus, 1764);1
797;2015-08-18 15:00:00;2015-08-18 16:00:00;16_18;Loma de Papeles Bajo;67061;Hipparchia statilinus (Hufnagel, 1766);6
797;2015-08-18 15:00:00;2015-08-18 16:00:00;16_18;Loma de Papeles Bajo;69103;Lasiommata megera (Linnaeus, 1767);1
797;2015-08-18 15:00:00;2015-08-18 16:00:00;16_18;Loma de Papeles Bajo;81689;Satyrus actaea (Esper, 1781);4
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;12299;Pyrgus;9
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;46651;Polyommatus nivescens (Keferstein, 1851);1
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;47116;Hesperia comma (Linnaeus, 1758);1
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;47287;Lycaena phlaeas (Linnaeus, 1760);1
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;59978;Aricia montensis Verity, 1928;13
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;61941;Brintesia circe (Fabricius, 1775);2
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;64789;Colias crocea (Geoffroy, 1785);4
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;67056;Hipparchia fidia (Linnaeus, 1767);3
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;67058;Hipparchia hermione (Linnaeus, 1764);10
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;67061;Hipparchia statilinus (Hufnagel, 1766);1
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;67291;Hyponephele lycaon (Kühn, 1774);4
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;69103;Lasiommata megera (Linnaeus, 1767);4
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;77897;Favonius quercus (Linnaeus, 1758);1
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;81689;Satyrus actaea (Esper, 1781);1
798;2015-08-27 12:00:00;2015-08-27 13:30:00;16_23;Robledal de Dilar;82903;Pararge aegeria (Linnaeus, 1758);2
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;12325;Aricia;7
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;47116;Hesperia comma (Linnaeus, 1758);3
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;47431;Pontia daplidice (Linnaeus, 1758);1
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;64789;Colias crocea (Geoffroy, 1785);1
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;67056;Hipparchia fidia (Linnaeus, 1767);1
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;67058;Hipparchia hermione (Linnaeus, 1764);1
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;67061;Hipparchia statilinus (Hufnagel, 1766);3
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;67291;Hyponephele lycaon (Kühn, 1774);2
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;69103;Lasiommata megera (Linnaeus, 1767);1
799;2015-08-27 12:12:00;2015-08-27 13:08:00;16_21;Matas Verdes;84033;Pieris napi (Linnaeus, 1758);4
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;47431;Pontia daplidice (Linnaeus, 1758);1
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;47471;Spialia sertorius (Hoffmansegg, 1804);1
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;59978;Aricia montensis Verity, 1928;1
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;61941;Brintesia circe (Fabricius, 1775);3
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);15
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);4
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);1
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;67061;Hipparchia statilinus (Hufnagel, 1766);5
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);8
800;2015-09-11 11:15:00;2015-09-11 12:30:00;16_20;Purche;80607;Polygonia c-album (Linnaeus, 1758);1
801;2015-09-30 11:20:00;2015-09-30 12:40:00;16_23;Robledal de Dilar;64789;Colias crocea (Geoffroy, 1785);1
801;2015-09-30 11:20:00;2015-09-30 12:40:00;16_23;Robledal de Dilar;69103;Lasiommata megera (Linnaeus, 1767);2
801;2015-09-30 11:20:00;2015-09-30 12:40:00;16_23;Robledal de Dilar;84021;Pieris rapae (Linnaeus, 1758);1
802;2015-09-17 14:00:00;2015-09-17 15:00:00;16_24;Campos de Otero;64789;Colias crocea (Geoffroy, 1785);1
802;2015-09-17 14:00:00;2015-09-17 15:00:00;16_24;Campos de Otero;69103;Lasiommata megera (Linnaeus, 1767);9
802;2015-09-17 14:00:00;2015-09-17 15:00:00;16_24;Campos de Otero;81689;Satyrus actaea (Esper, 1781);1
803;2015-09-18 11:30:00;2015-09-18 12:40:00;16_21;Matas Verdes;12299;Pyrgus;1
803;2015-09-18 11:30:00;2015-09-18 12:40:00;16_21;Matas Verdes;59978;Aricia montensis Verity, 1928;3
803;2015-09-18 11:30:00;2015-09-18 12:40:00;16_21;Matas Verdes;64789;Colias crocea (Geoffroy, 1785);3
803;2015-09-18 11:30:00;2015-09-18 12:40:00;16_21;Matas Verdes;69103;Lasiommata megera (Linnaeus, 1767);13
803;2015-09-18 11:30:00;2015-09-18 12:40:00;16_21;Matas Verdes;74659;Muschampia proto (Ochsenheimer, 1808);1
803;2015-09-18 11:30:00;2015-09-18 12:40:00;16_21;Matas Verdes;84033;Pieris napi (Linnaeus, 1758);1
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;47182;Issoria lathonia (Linnaeus, 1758);1
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;47287;Lycaena phlaeas (Linnaeus, 1760);1
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;57797;Aglais urticae (Linnaeus, 1758);45
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;64789;Colias crocea (Geoffroy, 1785);7
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;69092;Lasiommata maera (Linnaeus, 1758);1
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;69103;Lasiommata megera (Linnaeus, 1767);1
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;80528;Polyommatus celina (Austaut, 1879);3
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;84021;Pieris rapae (Linnaeus, 1758);21
804;2015-06-03 13:05:00;2015-06-03 00:00:00;16_24;Campos de Otero;87858;Vanessa cardui (Linnaeus, 1758);5
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;1875;Lycaenidae;4
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;12299;Pyrgus;1
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;33065;Euphydryas aurinia (Rottemburg, 1775);67
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;47182;Issoria lathonia (Linnaeus, 1758);1
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;47287;Lycaena phlaeas (Linnaeus, 1760);1
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;47426;Papilio machaon Linnaeus, 1758;1
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;57797;Aglais urticae (Linnaeus, 1758);1
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;59718;Aporia crataegi (Linnaeus, 1758);34
805;2015-06-10 11:15:00;2015-06-10 12:30:00;16_23;Robledal de Dilar;64789;Colias crocea (Geoffroy, 1785);7
