transecto,nombre_cientifico,y2012,y2013,y2014,y2015,y2016,y2017,y2019,y2020,y2018,longitud,min_altitu,max_altitu,id_transecto,site,elev,contactos,n_years_contacted
Praillos,"Polyommatus escheri (Hübner, 1823)",0,0,0,0,0,1,0,1,0,366,1887,1900,16_35,PRA,1894,2,2
Praillos,"Polyommatus icarus (Rottemburg, 1775)",0,0,9,3,1,22,0,0,0,366,1887,1900,16_35,PRA,1894,35,4
Praillos,"Polyommatus nivescens (Keferstein, 1851)",1,1,2,1,6,4,0,0,0,366,1887,1900,16_35,PRA,1894,15,6
Praillos,"Polyommatus thersites (Cantener, 1835)",0,2,0,1,0,0,0,0,0,366,1887,1900,16_35,PRA,1894,3,2
Praillos,"Pontia daplidice (Linnaeus, 1758)",1,2,1,3,5,2,1,2,0,366,1887,1900,16_35,PRA,1894,17,8
Praillos,"Pyronia bathseba (Fabricius, 1793)",0,0,8,0,0,0,1,0,0,366,1887,1900,16_35,PRA,1894,9,2
Praillos,"Pyronia cecilia (Vallantin, 1894)",0,0,0,0,0,0,0,3,0,366,1887,1900,16_35,PRA,1894,3,1
Praillos,"Pyronia tithonus (Linnaeus, 1771)",0,0,2,1,1,5,0,2,0,366,1887,1900,16_35,PRA,1894,11,5
Praillos,"Satyrium spini ([Denis & Schiffermüller], 1775)",0,0,1,0,0,0,2,0,0,366,1887,1900,16_35,PRA,1894,3,2
Praillos,"Satyrus actaea (Esper, 1781)",6,7,8,1,3,13,3,2,0,366,1887,1900,16_35,PRA,1894,43,8
Praillos,"Speyeria aglaja (Linnaeus, 1758)",0,0,0,0,1,0,0,0,0,366,1887,1900,16_35,PRA,1894,1,1
Praillos,"Spialia sertorius (Hoffmansegg, 1804)",0,0,0,0,2,5,0,0,0,366,1887,1900,16_35,PRA,1894,7,2
Praillos,"Thymelicus sylvestris (Poda, 1761)",0,0,3,2,8,5,1,0,0,366,1887,1900,16_35,PRA,1894,19,5
Praillos,"Vanessa cardui (Linnaeus, 1758)",0,8,1,2,3,5,1,0,0,366,1887,1900,16_35,PRA,1894,20,6
Purche,"Aglais urticae (Linnaeus, 1758)",0,3,1,0,2,2,0,0,0,2758,1387,1496,16_20,PU,1442,8,4
Purche,"Anthocharis cardamines (Linnaeus, 1758)",0,0,2,0,2,0,0,0,0,2758,1387,1496,16_20,PU,1442,4,2
Purche,"Anthocharis euphenoides Staudinger, 1869",3,3,7,3,9,0,9,9,0,2758,1387,1496,16_20,PU,1442,43,7
Purche,"Aporia crataegi (Linnaeus, 1758)",309,331,309,147,57,16,54,53,0,2758,1387,1496,16_20,PU,1442,1276,8
Purche,"Argynnis pandora ([Denis & Schiffermüller], 1775)",7,1,3,0,0,2,2,0,0,2758,1387,1496,16_20,PU,1442,15,5
Purche,"Aricia cramera (Eschscholtz, 1821)",5,1,9,6,3,3,1,13,0,2758,1387,1496,16_20,PU,1442,41,8
Purche,"Aricia montensis Verity, 1928",0,1,4,5,7,2,2,0,0,2758,1387,1496,16_20,PU,1442,21,6
Purche,"Brintesia circe (Fabricius, 1775)",0,23,27,4,4,3,18,11,0,2758,1387,1496,16_20,PU,1442,90,7
Purche,"Callophrys rubi (Linnaeus, 1758)",4,8,6,6,20,1,3,2,0,2758,1387,1496,16_20,PU,1442,50,8
Purche,"Carcharodus baeticus (Rambur, 1839)",0,0,2,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,2,1
Purche,"Celastrina argiolus (Linnaeus, 1758)",0,0,0,0,0,1,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Chazara briseis (Linnaeus, 1764)",79,90,86,37,39,31,8,13,0,2758,1387,1496,16_20,PU,1442,383,8
Purche,"Coenonympha dorus (Esper, 1782)",67,16,16,35,60,30,12,4,0,2758,1387,1496,16_20,PU,1442,240,8
Purche,"Coenonympha pamphilus lyllus (Esper, 1805)",75,589,218,56,59,53,209,102,0,2758,1387,1496,16_20,PU,1442,1361,8
Purche,"Colias alfacariensis Ribbe, 1905",1,7,4,0,3,1,4,0,0,2758,1387,1496,16_20,PU,1442,20,6
Purche,"Colias crocea (Geoffroy, 1785)",154,273,132,139,160,53,94,200,0,2758,1387,1496,16_20,PU,1442,1205,8
Purche,"Cupido lorquinii (Herrich-Schäffer, 1850)",0,0,5,0,2,0,2,9,0,2758,1387,1496,16_20,PU,1442,18,4
Purche,"Cyaniris semiargus (Rottemburg, 1775)",0,0,0,1,1,0,0,0,0,2758,1387,1496,16_20,PU,1442,2,2
Purche,"Euchloe crameri Butler, 1869",0,0,1,0,3,1,0,0,0,2758,1387,1496,16_20,PU,1442,5,3
Purche,"Euphydryas aurinia (Rottemburg, 1775)",12,8,46,1,2,1,1,14,0,2758,1387,1496,16_20,PU,1442,85,8
Purche,"Fabriciana adippe ([Denis & Schiffermüller], 1775)",0,0,0,0,0,0,1,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Favonius quercus (Linnaeus, 1758)",0,0,0,0,3,1,0,0,0,2758,1387,1496,16_20,PU,1442,4,2
Purche,"Glaucopsyche melanops (Boisduval, 1828)",0,0,0,2,0,0,0,1,0,2758,1387,1496,16_20,PU,1442,3,2
Purche,"Gonepteryx cleopatra (Linnaeus, 1767)",6,2,14,0,6,0,9,1,0,2758,1387,1496,16_20,PU,1442,38,6
Purche,"Gonepteryx rhamni (Linnaeus, 1758)",0,0,1,0,0,1,7,0,0,2758,1387,1496,16_20,PU,1442,9,3
Purche,"Hesperia comma (Linnaeus, 1758)",0,0,8,0,1,5,1,0,0,2758,1387,1496,16_20,PU,1442,15,4
Purche,"Hipparchia fidia (Linnaeus, 1767)",1,29,0,0,4,1,0,3,0,2758,1387,1496,16_20,PU,1442,38,5
Purche,"Hipparchia hermione (Linnaeus, 1764)",16,7,1,0,1,1,10,2,0,2758,1387,1496,16_20,PU,1442,38,7
Purche,"Hipparchia semele (Linnaeus, 1758)",20,5,13,1,0,7,12,1,0,2758,1387,1496,16_20,PU,1442,59,7
Purche,"Hipparchia statilinus (Hufnagel, 1766)",51,143,45,28,31,28,19,45,0,2758,1387,1496,16_20,PU,1442,390,8
Purche,"Hyponephele lupina (Costa, 1836)",46,222,0,0,0,0,7,4,0,2758,1387,1496,16_20,PU,1442,279,4
Purche,"Hyponephele lycaon (Kühn, 1774)",88,53,56,20,2,7,15,1,0,2758,1387,1496,16_20,PU,1442,242,8
Purche,"Iphiclides feisthamelii (Duponchel, 1832)",13,6,12,4,3,2,7,5,0,2758,1387,1496,16_20,PU,1442,52,8
Purche,"Issoria lathonia (Linnaeus, 1758)",1,0,0,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Lasiommata maera (Linnaeus, 1758)",1,0,0,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Lasiommata megera (Linnaeus, 1767)",7,10,5,8,14,5,16,21,0,2758,1387,1496,16_20,PU,1442,86,8
Purche,"Leptotes pirithous (Linnaeus, 1767)",0,0,0,0,0,0,0,1,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Lycaena phlaeas (Linnaeus, 1760)",9,5,2,0,2,6,3,7,0,2758,1387,1496,16_20,PU,1442,34,7
Purche,"Lysandra albicans (Gerhard, 1851)",0,0,0,0,0,0,1,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Lysandra bellargus (Rottemburg, 1775)",0,0,2,0,0,0,1,0,0,2758,1387,1496,16_20,PU,1442,3,2
Purche,"Maniola jurtina (Linnaeus, 1758)",4,52,208,86,66,18,74,83,0,2758,1387,1496,16_20,PU,1442,591,8
Purche,"Melanargia ines (Hoffmansegg, 1804)",0,0,0,0,1,0,0,1,0,2758,1387,1496,16_20,PU,1442,2,2
Purche,"Melanargia lachesis (Hübner, 1790)",110,202,222,61,62,24,121,16,0,2758,1387,1496,16_20,PU,1442,818,8
Purche,"Melanargia occitanica (Esper, 1793)",0,0,0,0,0,2,0,0,0,2758,1387,1496,16_20,PU,1442,2,1
Purche,"Melitaea athalia (Rottemburg, 1775)",8,0,0,8,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,16,2
Purche,"Melitaea deione (Geyer, 1832)",0,7,13,2,0,4,0,0,0,2758,1387,1496,16_20,PU,1442,26,4
Purche,"Melitaea didyma (Esper, 1778)",1,0,0,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Melitaea phoebe ([Denis & Schiffermüller], 1775)",6,6,29,25,27,2,23,1,0,2758,1387,1496,16_20,PU,1442,119,8
Purche,"Melitaea trivia ([Denis & Schiffermüller], 1775)",0,0,1,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Muschampia proto (Ochsenheimer, 1808)",0,0,5,2,0,0,6,0,0,2758,1387,1496,16_20,PU,1442,13,3
Purche,"Nymphalis polychloros (Linnaeus, 1758)",0,1,1,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,2,2
Purche,"Papilio machaon Linnaeus, 1758",1,0,0,1,0,1,0,0,0,2758,1387,1496,16_20,PU,1442,3,3
Purche,"Pararge aegeria (Linnaeus, 1758)",0,1,7,6,3,0,2,7,0,2758,1387,1496,16_20,PU,1442,26,6
Purche,"Pieris brassicae (Linnaeus, 1758)",0,0,1,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Pieris rapae (Linnaeus, 1758)",6,23,12,7,27,4,8,23,0,2758,1387,1496,16_20,PU,1442,110,8
Purche,"Plebejus argus (Linnaeus, 1758)",0,11,7,2,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,20,3
Purche,"Plebejus idas (Linnaeus, 1760)",2,0,0,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,2,1
Purche,"Polyommatus celina (Austaut, 1879)",7,0,42,43,3,23,100,201,0,2758,1387,1496,16_20,PU,1442,419,7
Purche,"Polyommatus escheri (Hübner, 1823)",0,0,1,0,0,0,0,0,0,2758,1387,1496,16_20,PU,1442,1,1
Purche,"Polyommatus icarus (Rottemburg, 1775)",64,223,76,0,66,2,41,2,0,2758,1387,1496,16_20,PU,1442,474,7
Purche,"Polyommatus nivescens (Keferstein, 1851)",0,0,16,1,9,0,0,2,0,2758,1387,1496,16_20,PU,1442,28,4
Purche,"Polyommatus thersites (Cantener, 1835)",0,14,0,0,0,0,1,0,0,2758,1387,1496,16_20,PU,1442,15,2
Purche,"Pontia daplidice (Linnaeus, 1758)",7,13,8,15,9,4,6,6,0,2758,1387,1496,16_20,PU,1442,68,8
Purche,"Pseudophilotes abencerragus (Pierret, 1837)",0,0,0,0,0,0,2,0,0,2758,1387,1496,16_20,PU,1442,2,1
Purche,"Pseudophilotes panoptes (Hübner, 1813)",0,0,0,5,6,0,7,13,0,2758,1387,1496,16_20,PU,1442,31,4
Purche,"Pyronia bathseba (Fabricius, 1793)",15,24,35,18,12,12,30,10,0,2758,1387,1496,16_20,PU,1442,156,8
Purche,"Pyronia cecilia (Vallantin, 1894)",0,0,2,0,3,0,1,0,0,2758,1387,1496,16_20,PU,1442,6,3
Purche,"Pyronia tithonus (Linnaeus, 1771)",0,28,14,2,10,1,7,23,0,2758,1387,1496,16_20,PU,1442,85,7
Purche,"Satyrium esculi (Hübner, 1804)",0,0,0,0,2,0,3,0,0,2758,1387,1496,16_20,PU,1442,5,2
Purche,"Satyrium spini ([Denis & Schiffermüller], 1775)",28,19,11,25,24,11,16,13,0,2758,1387,1496,16_20,PU,1442,147,8
Purche,"Satyrus actaea (Esper, 1781)",13,45,2,0,0,1,0,0,0,2758,1387,1496,16_20,PU,1442,61,4
Purche,"Spialia sertorius (Hoffmansegg, 1804)",0,0,0,4,4,8,3,1,0,2758,1387,1496,16_20,PU,1442,20,5
Purche,"Thymelicus lineola (Ochsenheimer, 1808)",0,0,0,0,0,0,2,15,0,2758,1387,1496,16_20,PU,1442,17,2
Purche,"Thymelicus sylvestris (Poda, 1761)",0,0,289,245,67,13,93,21,0,2758,1387,1496,16_20,PU,1442,728,6
Purche,"Tomares ballus (Fabricius, 1787)",0,0,0,1,1,0,0,0,0,2758,1387,1496,16_20,PU,1442,2,2
Purche,"Vanessa atalanta (Linnaeus, 1758)",1,0,0,0,1,0,1,0,0,2758,1387,1496,16_20,PU,1442,3,3
Purche,"Vanessa cardui (Linnaeus, 1758)",2,8,1,15,6,4,30,1,0,2758,1387,1496,16_20,PU,1442,67,8
Purche,"Zerynthia rumina (Linnaeus, 1758)",0,1,1,2,2,1,3,0,0,2758,1387,1496,16_20,PU,1442,10,6
Robledal de Dilar,"Aglais urticae (Linnaeus, 1758)",6,43,23,10,17,8,13,4,0,2725,1673,1767,16_23,DI,1720,124,8
Robledal de Dilar,"Anthocharis cardamines (Linnaeus, 1758)",0,2,4,9,3,9,8,4,0,2725,1673,1767,16_23,DI,1720,39,7
Robledal de Dilar,"Anthocharis euphenoides Staudinger, 1869",0,9,6,1,3,11,8,5,0,2725,1673,1767,16_23,DI,1720,43,7
Robledal de Dilar,"Aporia crataegi (Linnaeus, 1758)",132,64,127,54,26,92,29,2,0,2725,1673,1767,16_23,DI,1720,526,8
Robledal de Dilar,"Arethusana arethusa ([Denis & Schiffermüller], 1775)",1,0,2,0,0,2,2,0,0,2725,1673,1767,16_23,DI,1720,7,4
Robledal de Dilar,"Argynnis pandora ([Denis & Schiffermüller], 1775)",0,3,5,0,2,5,2,3,0,2725,1673,1767,16_23,DI,1720,20,6
Robledal de Dilar,"Aricia cramera (Eschscholtz, 1821)",2,2,10,15,4,20,6,5,0,2725,1673,1767,16_23,DI,1720,64,8
Robledal de Dilar,"Aricia montensis Verity, 1928",7,0,63,18,118,22,26,68,0,2725,1673,1767,16_23,DI,1720,322,7
Robledal de Dilar,"Brintesia circe (Fabricius, 1775)",0,33,49,19,21,14,7,0,0,2725,1673,1767,16_23,DI,1720,143,6
Robledal de Dilar,"Callophrys rubi (Linnaeus, 1758)",5,6,6,1,1,2,0,1,0,2725,1673,1767,16_23,DI,1720,22,7
Robledal de Dilar,"Carcharodus baeticus (Rambur, 1839)",0,0,0,1,0,0,0,1,0,2725,1673,1767,16_23,DI,1720,2,2
Robledal de Dilar,"Celastrina argiolus (Linnaeus, 1758)",1,2,2,1,4,1,5,4,0,2725,1673,1767,16_23,DI,1720,20,8
Robledal de Dilar,"Chazara briseis (Linnaeus, 1764)",0,1,0,0,0,1,0,0,0,2725,1673,1767,16_23,DI,1720,2,2
Robledal de Dilar,"Coenonympha dorus (Esper, 1782)",1,0,0,0,1,0,0,0,0,2725,1673,1767,16_23,DI,1720,2,2
Robledal de Dilar,"Coenonympha pamphilus lyllus (Esper, 1805)",4,12,2,1,0,2,7,1,0,2725,1673,1767,16_23,DI,1720,29,7
Robledal de Dilar,"Colias alfacariensis Ribbe, 1905",0,1,3,0,1,8,0,2,0,2725,1673,1767,16_23,DI,1720,15,5
Robledal de Dilar,"Colias crocea (Geoffroy, 1785)",17,54,33,29,49,44,59,49,0,2725,1673,1767,16_23,DI,1720,334,8
Robledal de Dilar,"Cupido lorquinii (Herrich-Schäffer, 1850)",0,0,0,5,2,4,2,5,0,2725,1673,1767,16_23,DI,1720,18,5
Robledal de Dilar,"Cyaniris semiargus (Rottemburg, 1775)",0,2,2,0,0,0,4,0,0,2725,1673,1767,16_23,DI,1720,8,3
Robledal de Dilar,"Euphydryas aurinia (Rottemburg, 1775)",446,352,609,125,66,184,104,63,0,2725,1673,1767,16_23,DI,1720,1949,8
Robledal de Dilar,"Fabriciana adippe ([Denis & Schiffermüller], 1775)",1,1,0,0,7,0,1,0,0,2725,1673,1767,16_23,DI,1720,10,4
Robledal de Dilar,"Fabriciana niobe (Linnaeus, 1758)",8,27,8,0,9,9,7,1,0,2725,1673,1767,16_23,DI,1720,69,7
Robledal de Dilar,"Favonius quercus (Linnaeus, 1758)",105,0,9,9,0,37,28,19,0,2725,1673,1767,16_23,DI,1720,207,6
Robledal de Dilar,"Glaucopsyche melanops (Boisduval, 1828)",0,0,1,0,0,1,2,0,0,2725,1673,1767,16_23,DI,1720,4,3
Robledal de Dilar,"Gonepteryx cleopatra (Linnaeus, 1767)",0,3,2,3,0,1,3,1,0,2725,1673,1767,16_23,DI,1720,13,6
Robledal de Dilar,"Gonepteryx rhamni (Linnaeus, 1758)",1,0,4,0,3,3,1,1,0,2725,1673,1767,16_23,DI,1720,13,6
Robledal de Dilar,"Hesperia comma (Linnaeus, 1758)",0,0,0,4,7,3,0,6,0,2725,1673,1767,16_23,DI,1720,20,4
Robledal de Dilar,"Hipparchia fidia (Linnaeus, 1767)",4,29,1,4,9,22,8,13,0,2725,1673,1767,16_23,DI,1720,90,8
Robledal de Dilar,"Hipparchia hermione (Linnaeus, 1764)",47,26,41,29,32,49,55,27,0,2725,1673,1767,16_23,DI,1720,306,8
Robledal de Dilar,"Hipparchia semele (Linnaeus, 1758)",4,1,7,2,0,6,0,1,0,2725,1673,1767,16_23,DI,1720,21,6
Robledal de Dilar,"Hipparchia statilinus (Hufnagel, 1766)",4,1,10,1,14,18,14,2,0,2725,1673,1767,16_23,DI,1720,64,8
Robledal de Dilar,"Hyponephele lupina (Costa, 1836)",0,456,0,0,0,0,0,0,0,2725,1673,1767,16_23,DI,1720,456,1
Robledal de Dilar,"Hyponephele lycaon (Kühn, 1774)",221,1,104,59,56,0,129,0,0,2725,1673,1767,16_23,DI,1720,570,6
Robledal de Dilar,"Iphiclides feisthamelii (Duponchel, 1832)",2,7,10,3,14,3,9,7,0,2725,1673,1767,16_23,DI,1720,55,8
Robledal de Dilar,"Issoria lathonia (Linnaeus, 1758)",1,14,5,2,9,3,6,3,0,2725,1673,1767,16_23,DI,1720,43,8
Robledal de Dilar,"Lampides boeticus (Linnaeus, 1767)",0,0,0,0,0,4,0,1,0,2725,1673,1767,16_23,DI,1720,5,2
Robledal de Dilar,"Lasiommata maera (Linnaeus, 1758)",0,7,0,1,1,2,2,1,0,2725,1673,1767,16_23,DI,1720,14,6
Robledal de Dilar,"Lasiommata megera (Linnaeus, 1767)",14,15,21,14,15,19,74,36,0,2725,1673,1767,16_23,DI,1720,208,8
Robledal de Dilar,"Leptotes pirithous (Linnaeus, 1767)",0,0,0,2,0,6,0,0,0,2725,1673,1767,16_23,DI,1720,8,2
Robledal de Dilar,"Lycaena alciphron (Rottemburg, 1775)",15,15,22,11,10,29,21,6,0,2725,1673,1767,16_23,DI,1720,129,8
Robledal de Dilar,"Lycaena phlaeas (Linnaeus, 1760)",17,26,19,15,16,32,26,23,0,2725,1673,1767,16_23,DI,1720,174,8
Robledal de Dilar,"Lysandra bellargus (Rottemburg, 1775)",2,0,0,0,0,0,0,1,0,2725,1673,1767,16_23,DI,1720,3,2
Robledal de Dilar,"Maniola jurtina (Linnaeus, 1758)",0,0,2,1,1,2,1,2,0,2725,1673,1767,16_23,DI,1720,9,6
Robledal de Dilar,"Melanargia ines (Hoffmansegg, 1804)",0,0,1,0,3,0,0,0,0,2725,1673,1767,16_23,DI,1720,4,2
Robledal de Dilar,"Melanargia lachesis (Hübner, 1790)",290,450,367,69,72,264,237,87,0,2725,1673,1767,16_23,DI,1720,1836,8
Robledal de Dilar,"Melitaea athalia (Rottemburg, 1775)",0,4,3,13,0,3,6,2,0,2725,1673,1767,16_23,DI,1720,31,6
Robledal de Dilar,"Melitaea deione (Geyer, 1832)",0,7,5,1,5,4,4,3,0,2725,1673,1767,16_23,DI,1720,29,7
Robledal de Dilar,"Melitaea didyma (Esper, 1778)",0,1,12,13,32,25,22,9,0,2725,1673,1767,16_23,DI,1720,114,7
Robledal de Dilar,"Melitaea phoebe ([Denis & Schiffermüller], 1775)",0,0,11,16,10,35,9,10,0,2725,1673,1767,16_23,DI,1720,91,6
Robledal de Dilar,"Melitaea trivia ([Denis & Schiffermüller], 1775)",6,0,1,1,0,0,6,2,0,2725,1673,1767,16_23,DI,1720,16,5
Robledal de Dilar,"Muschampia proto (Ochsenheimer, 1808)",0,0,0,0,0,0,2,1,0,2725,1673,1767,16_23,DI,1720,3,2
Robledal de Dilar,"Nymphalis polychloros (Linnaeus, 1758)",1,1,13,0,2,16,2,4,0,2725,1673,1767,16_23,DI,1720,39,7
Robledal de Dilar,"Papilio machaon Linnaeus, 1758",0,0,0,1,3,0,2,1,0,2725,1673,1767,16_23,DI,1720,7,4
Robledal de Dilar,"Pararge aegeria (Linnaeus, 1758)",0,6,18,10,0,8,29,19,0,2725,1673,1767,16_23,DI,1720,90,6
Robledal de Dilar,"Parnassius apollo (Linnaeus, 1758)",1,0,3,0,1,0,0,0,0,2725,1673,1767,16_23,DI,1720,5,3
Robledal de Dilar,"Pieris brassicae (Linnaeus, 1758)",0,0,1,0,5,8,5,2,0,2725,1673,1767,16_23,DI,1720,21,5
Robledal de Dilar,"Pieris napi (Linnaeus, 1758)",2,1,13,8,0,13,3,2,0,2725,1673,1767,16_23,DI,1720,42,7
Robledal de Dilar,"Pieris rapae (Linnaeus, 1758)",24,89,42,81,83,62,126,122,0,2725,1673,1767,16_23,DI,1720,629,8
Robledal de Dilar,"Plebejus argus (Linnaeus, 1758)",2,44,119,16,64,31,39,53,0,2725,1673,1767,16_23,DI,1720,368,8
Robledal de Dilar,"Plebejus idas (Linnaeus, 1760)",26,21,34,25,10,4,1,0,0,2725,1673,1767,16_23,DI,1720,121,7
Robledal de Dilar,"Polygonia c-album (Linnaeus, 1758)",0,0,0,1,0,0,0,0,0,2725,1673,1767,16_23,DI,1720,1,1
Robledal de Dilar,"Polyommatus amandus (Schneider, 1792)",0,7,16,1,6,24,10,9,0,2725,1673,1767,16_23,DI,1720,73,7
Robledal de Dilar,"Polyommatus celina (Austaut, 1879)",0,10,6,8,9,12,13,47,0,2725,1673,1767,16_23,DI,1720,105,7
Robledal de Dilar,"Polyommatus escheri (Hübner, 1823)",1,3,0,3,0,0,1,0,0,2725,1673,1767,16_23,DI,1720,8,4
Robledal de Dilar,"Polyommatus icarus (Rottemburg, 1775)",4,10,15,0,23,10,0,0,0,2725,1673,1767,16_23,DI,1720,62,5
Robledal de Dilar,"Polyommatus nivescens (Keferstein, 1851)",0,1,1,6,6,0,2,2,0,2725,1673,1767,16_23,DI,1720,18,6
Robledal de Dilar,"Polyommatus thersites (Cantener, 1835)",0,46,2,0,0,0,0,0,0,2725,1673,1767,16_23,DI,1720,48,2
Robledal de Dilar,"Pontia daplidice (Linnaeus, 1758)",5,5,5,5,7,11,6,7,0,2725,1673,1767,16_23,DI,1720,51,8
Robledal de Dilar,"Pyrgus onopordi (Rambur, 1839)",0,0,3,0,0,0,0,0,0,2725,1673,1767,16_23,DI,1720,3,1
Robledal de Dilar,"Pyronia bathseba (Fabricius, 1793)",1,5,3,0,5,3,3,2,0,2725,1673,1767,16_23,DI,1720,22,7
Robledal de Dilar,"Pyronia cecilia (Vallantin, 1894)",0,0,1,0,0,5,0,0,0,2725,1673,1767,16_23,DI,1720,6,2
Robledal de Dilar,"Pyronia tithonus (Linnaeus, 1771)",1,0,1,4,0,0,0,0,0,2725,1673,1767,16_23,DI,1720,6,3
Robledal de Dilar,"Satyrium esculi (Hübner, 1804)",2,0,1,0,0,0,0,3,0,2725,1673,1767,16_23,DI,1720,6,3
Robledal de Dilar,"Satyrium spini ([Denis & Schiffermüller], 1775)",2,0,6,0,6,5,3,1,0,2725,1673,1767,16_23,DI,1720,23,6
Robledal de Dilar,"Satyrus actaea (Esper, 1781)",16,13,19,27,25,3,4,19,0,2725,1673,1767,16_23,DI,1720,126,8
Robledal de Dilar,"Speyeria aglaja (Linnaeus, 1758)",0,0,0,0,0,1,1,7,0,2725,1673,1767,16_23,DI,1720,9,3
Robledal de Dilar,"Spialia sertorius (Hoffmansegg, 1804)",0,0,0,4,0,0,1,0,0,2725,1673,1767,16_23,DI,1720,5,2
Robledal de Dilar,"Thymelicus lineola (Ochsenheimer, 1808)",0,0,0,0,0,14,3,3,0,2725,1673,1767,16_23,DI,1720,20,3
Robledal de Dilar,"Thymelicus sylvestris (Poda, 1761)",18,2,62,30,15,18,21,7,0,2725,1673,1767,16_23,DI,1720,173,8
Robledal de Dilar,"Vanessa atalanta (Linnaeus, 1758)",1,0,1,1,5,2,1,6,0,2725,1673,1767,16_23,DI,1720,17,7
Robledal de Dilar,"Vanessa cardui (Linnaeus, 1758)",0,10,3,9,3,4,56,5,0,2725,1673,1767,16_23,DI,1720,90,7
Robledal de Dilar,"Zerynthia rumina (Linnaeus, 1758)",0,0,4,0,1,0,0,0,0,2725,1673,1767,16_23,DI,1720,5,2
Sabinas,"Aglais urticae (Linnaeus, 1758)",11,12,4,6,1,1,9,0,0,289,2177,2184,16_36,SA,2180,44,7
Sabinas,"Aporia crataegi (Linnaeus, 1758)",0,1,0,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Argynnis pandora ([Denis & Schiffermüller], 1775)",0,0,1,0,1,0,0,0,0,289,2177,2184,16_36,SA,2180,2,2
Sabinas,"Aricia cramera (Eschscholtz, 1821)",0,0,0,0,1,2,0,0,0,289,2177,2184,16_36,SA,2180,3,2
Sabinas,"Aricia montensis Verity, 1928",0,0,10,0,0,1,0,2,0,289,2177,2184,16_36,SA,2180,13,3
Sabinas,"Brintesia circe (Fabricius, 1775)",0,0,0,5,0,0,0,0,0,289,2177,2184,16_36,SA,2180,5,1
Sabinas,"Callophrys rubi (Linnaeus, 1758)",0,0,1,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Colias crocea (Geoffroy, 1785)",4,14,5,4,4,8,5,12,0,289,2177,2184,16_36,SA,2180,56,8
Sabinas,"Cupido lorquinii (Herrich-Schäffer, 1850)",0,1,0,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Fabriciana adippe ([Denis & Schiffermüller], 1775)",0,0,0,2,0,0,0,0,0,289,2177,2184,16_36,SA,2180,2,1
Sabinas,"Fabriciana niobe (Linnaeus, 1758)",1,0,0,0,0,2,0,0,0,289,2177,2184,16_36,SA,2180,3,2
Sabinas,"Gonepteryx cleopatra (Linnaeus, 1767)",0,0,1,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Hesperia comma (Linnaeus, 1758)",0,0,0,0,0,1,0,1,0,289,2177,2184,16_36,SA,2180,2,2
Sabinas,"Hipparchia hermione (Linnaeus, 1764)",1,1,3,0,0,0,0,2,0,289,2177,2184,16_36,SA,2180,7,4
Sabinas,"Hipparchia semele (Linnaeus, 1758)",1,2,3,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,6,3
Sabinas,"Hyponephele lycaon (Kühn, 1774)",5,13,13,8,0,1,4,0,0,289,2177,2184,16_36,SA,2180,44,6
Sabinas,"Iphiclides feisthamelii (Duponchel, 1832)",1,0,0,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Issoria lathonia (Linnaeus, 1758)",4,11,3,5,0,6,2,8,0,289,2177,2184,16_36,SA,2180,39,7
Sabinas,"Lampides boeticus (Linnaeus, 1767)",0,1,0,3,1,3,0,1,0,289,2177,2184,16_36,SA,2180,9,5
Sabinas,"Lasiommata megera (Linnaeus, 1767)",2,6,2,0,0,8,6,5,0,289,2177,2184,16_36,SA,2180,29,6
Sabinas,"Lycaena alciphron (Rottemburg, 1775)",0,2,1,0,0,0,1,0,0,289,2177,2184,16_36,SA,2180,4,3
Sabinas,"Lycaena phlaeas (Linnaeus, 1760)",0,0,1,0,1,0,0,2,0,289,2177,2184,16_36,SA,2180,4,3
Sabinas,"Lysandra albicans (Gerhard, 1851)",0,0,0,1,0,2,3,1,0,289,2177,2184,16_36,SA,2180,7,4
Sabinas,"Lysandra bellargus (Rottemburg, 1775)",0,0,0,0,0,0,0,1,0,289,2177,2184,16_36,SA,2180,1,1
